URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
85.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,9,46,-0.6727272604958681,0.007662301475666996,23,0.21626297577854672,9.28650519031142,23,250,1156,1.7050173010380623,0,6.209342560553633
86.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,11,26,-0.4054053944485029,0.005827689398987606,28,0.1665158371040724,11.26660633484163,28,184,1105,1.56289592760181,0,5.745701357466063
87.0,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,3,2,0.199999960000008,0.0018754688665133276,34,0.28640776699029125,13.714563106796119,34,118,412,1.8276699029126213,0,6.470873786407767
88.0,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,8,3,0.4545454132231443,0.003034482757783591,20,0.16825396825396827,8.067301587301587,20,106,630,1.5952380952380953,0,5.753968253968254
89.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,5,43,-0.7916666501736115,0.007094295003385413,33,0.21316033364226136,13.285264133456906,33,230,1079,1.685820203892493,0,6.270620945319741
90.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,8,12,-0.1999999900000005,0.00511508951275829,24,0.11502029769959404,9.646008119079838,24,85,739,1.4790257104194857,0,5.2909336941813265
91.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,3,41,-0.863636344008265,0.006596701648186401,23,0.2033271719038817,9.281330868761554,23,220,1082,1.6146025878003696,0,6.164510166358595
92.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,12,37,-0.5102040712203251,0.007380629611781799,20,0.20534861509073543,8.082139446036294,20,215,1047,1.752626552053486,0,6.340974212034384
93.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,14,28,-0.3333333253968256,0.006345369390188039,20,0.21462043111527648,8.085848172446111,20,229,1067,1.6944704779756325,0,6.203373945641987
94.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,10,39,-0.5918367226155771,0.006244424620078447,23,0.21284829721362228,9.285139318885449,23,275,1292,1.6702786377708978,0,6.073529411764706
95.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,24,53,-0.37662337173216404,0.008218593232125244,23,0.18516209476309228,9.274064837905238,23,297,1604,1.619700748129676,0,5.8410224438902745
96.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,15,48,-0.523809515495087,0.00559006211130523,25,0.21021820117083556,10.084087280468335,25,395,1879,1.5949973390101118,0,5.99787120808941
97.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,7,24,-0.5483870790842877,0.006573367258996317,76,0.10671067106710672,30.442684268426845,76,97,909,1.4664466446644664,0,5.188118811881188
98.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,27,77,-0.48076922614644974,0.00845184884124731,28,0.20958694543600204,11.283834778174402,28,411,1961,1.6675165731769506,0,6.274859765425803
99.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,14,16,-0.06666666444444451,0.004144791378261289,16,0.17642526964560862,6.470570107858244,16,229,1298,1.6633281972265024,0,5.576271186440678
100.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,4,14,-0.5555555246913597,0.007901668126469856,22,0.23796033994334279,8.895184135977336,22,84,353,1.7195467422096318,0,6.453257790368272
101.0,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,17,93,-0.6909090846280993,0.008065698782221315,25,0.20935513169845596,10.083742052679384,25,461,2202,1.6226158038147138,0,6.193460490463215
102.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,17,37,-0.37037036351166,0.006033519552398489,25,0.15375153751537515,10.061500615006151,25,250,1626,1.5774907749077491,0,5.50430504305043
103.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,16,60,-0.5789473608033242,0.007192882831043641,21,0.20056022408963586,8.480224089635854,21,358,1785,1.6263305322128851,0,5.919327731092437
104.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,18,55,-0.506849308125352,0.006520768199506854,25,0.21366594360086769,10.085466377440348,25,394,1844,1.6963123644251628,0,6.071041214750542
105.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,24,63,-0.44827585691636945,0.006816045126385456,31,0.23929961089494164,12.495719844357978,31,492,2056,1.6721789883268483,0,6.208171206225681
106.0,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,28,25,0.056603772516909956,0.0045697534053656015,29,0.2158968850698174,11.686358754027928,29,402,1862,1.7024704618689581,0,6.228786251342642
107.0,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,7,26,-0.5757575583103771,0.006283320638559916,26,0.20756880733944955,10.48302752293578,26,181,872,1.680045871559633,0,6.022935779816514
108.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,6,80,-0.8604651062736616,0.008413226373663351,25,0.21213942307692307,10.08485576923077,25,353,1664,1.6947115384615385,0,6.143028846153846
109.0,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,14,39,-0.47169810430758297,0.00884070058234517,23,0.22233104799216455,9.288932419196867,23,227,1021,1.6699314397649363,0,5.871694417238002
110.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,0,13,-0.9999999230769291,0.0029154518943898962,24,0.22175141242937854,9.688700564971752,24,157,708,1.6935028248587571,0,6.298022598870056
111.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,6,33,-0.6923076745562136,0.003668861711790323,34,0.19615832363213037,13.678463329452853,34,337,1718,1.7549476135040745,0,6.187427240977882
112.0,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,38,30,0.11764705709342564,0.0060698027308694275,26,0.22639425731639978,10.49055770292656,26,410,1811,1.7382661512976256,0,6.1860850358917725
113.0,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,10,22,-0.3749999882812504,0.00365213421551562,24,0.22714681440443213,9.690858725761773,24,328,1444,1.709141274238227,0,6.06786703601108
114.0,https://insights.blackcoffer.com/continued-demand-for-sustainability/,23,27,-0.07999999840000004,0.007179781733604281,25,0.28472906403940884,10.113891625615764,25,289,1015,1.8985221674876847,0,6.861083743842364
115.0,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,4,10,-0.42857139795918586,0.00546874999786377,28,0.2694300518134715,11.30777202072539,28,104,386,1.9455958549222798,0,6.632124352331606
116.0,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,3,1,0.49999987500003124,0.0020693222958772257,22,0.17478510028653296,8.869914040114613,22,61,349,1.5845272206303724,0,5.538681948424069
117.0,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,14,-0.9999999285714337,0.005830903787658932,20,0.17882352941176471,8.071529411764706,20,76,425,1.5129411764705882,0,5.649411764705882
118.0,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,0,6,-0.9999998333333611,0.0042046250846498765,30,0.1859504132231405,12.074380165289256,30,45,242,1.6611570247933884,0,5.896694214876033
119.0,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,3,14,-0.6470587854671302,0.010685103701643554,19,0.20075757575757575,7.68030303030303,19,53,264,1.6856060606060606,0,6.026515151515151
120.0,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,26,11,0.4054053944485029,0.008889956749425767,19,0.2614173228346457,7.7045669291338585,19,166,635,1.8204724409448818,0,6.554330708661418
121.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,7,54,-0.7704917906476756,0.009543178972224158,26,0.20260223048327136,10.48104089219331,26,218,1076,1.6013011152416357,0,5.940520446096654
122.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,2,40,-0.9047618832199552,0.007070707069516715,30,0.17382617382617382,12.06953046953047,30,174,1001,1.5804195804195804,0,5.934065934065934
123.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,13,53,-0.6060605968778697,0.0058057705835849955,25,0.23809523809523808,10.095238095238095,25,445,1869,1.7169609416800429,0,6.082397003745318
124.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,3,8,-0.4545454132231443,0.0028453181575671706,18,0.1765625,7.270625,18,113,640,1.571875,0,6.040625
125.0,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,16,18,-0.05882352768166096,0.004849522178740619,30,0.24913194444444445,12.099652777777777,30,287,1152,1.7196180555555556,0,6.0859375
126.0,https://insights.blackcoffer.com/blockchain-in-fintech/,5,13,-0.4444444197530878,0.00304002702194899,26,0.20776495278069254,10.483105981112278,26,198,953,1.7103882476390346,0,6.213011542497377
127.0,https://insights.blackcoffer.com/blockchain-for-payments/,11,20,-0.29032257127991706,0.005208333332458277,19,0.20588235294117646,7.682352941176472,19,196,952,1.6953781512605042,0,6.2521008403361344
128.0,https://insights.blackcoffer.com/the-future-of-investing/,24,10,0.41176469377162667,0.0034616167783077154,26,0.2298636926889715,10.491945477075589,26,371,1614,1.690830235439901,0,6.08550185873606
129.0,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,14,46,-0.5333333244444446,0.008287292816534904,18,0.2688081149619611,7.307523245984784,18,318,1183,1.78698224852071,0,6.120033812341505
130.0,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,17,6,0.4782608487712674,0.004663422545688681,25,0.30357142857142855,10.121428571428572,25,221,728,1.929945054945055,0,6.774725274725275
131.0,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,17,46,-0.4603174530108341,0.009719222460703607,16,0.2049102927289896,6.4819641170915965,16,217,1059,1.7110481586402266,0,6.120868744098206
132.0,https://insights.blackcoffer.com/obstacles-to-data-driven-healthcare/,20,39,-0.32203389284688316,0.0063749324682469,28,0.21241830065359477,11.284967320261439,28,325,1530,1.6967320261437908,0,6.049019607843137
133.0,https://insights.blackcoffer.com/monetization-of-data-innovate-to-harvest-the-full-value-of-data/,33,8,0.609756082688876,0.005308817816223123,21,0.26139294926913154,8.504557179707652,21,304,1163,1.9088564058469475,0,6.640584694754944
134.0,https://insights.blackcoffer.com/traceability-of-information-master-your-data-capital/,15,36,-0.41176469780853536,0.006837377663649634,22,0.2772808586762075,8.910912343470484,22,310,1118,1.9919499105545617,0,6.671735241502684
135.0,https://insights.blackcoffer.com/bank-risk-management-india/,19,27,-0.17391303969754263,0.005851672814419072,22,0.20708237105465743,8.882832948421862,22,269,1299,1.672055427251732,0,6.051578137028484
136.0,https://insights.blackcoffer.com/advance-analytics-for-refocusing-profits/,35,24,0.18644067480609028,0.007043935051690074,18,0.2764612954186414,7.310584518167457,18,350,1266,1.8917851500789888,0,6.61611374407583
137.0,https://insights.blackcoffer.com/role-of-big-data-analytics-banking-and-finance/,7,12,-0.26315788088642733,0.0037962037954453135,19,0.23891625615763548,7.6955665024630555,19,194,812,1.7733990147783252,0,6.163793103448276
138.0,https://insights.blackcoffer.com/mitigating-bank-risk-management/,21,28,-0.14285713994169102,0.0056897352524744845,29,0.23482658959537572,11.69393063583815,29,325,1384,1.7630057803468209,0,6.222543352601156
139.0,https://insights.blackcoffer.com/future-of-bank-risk-management/,10,25,-0.428571416326531,0.006918363311540153,23,0.21027479091995221,9.284109916367981,23,176,837,1.7228195937873356,0,6.044205495818399
140.0,https://insights.blackcoffer.com/advanced-analytics-redefining-banking/,21,23,-0.04545454442148763,0.004356435643133026,25,0.24876847290640394,10.099507389162563,25,404,1624,1.7666256157635467,0,6.219211822660099
141.0,https://insights.blackcoffer.com/marketing-analytics-needs/,35,8,0.6279069621416986,0.004490392647818463,18,0.2556291390728477,7.3022516556291395,18,386,1510,1.7821192052980133,0,6.341721854304636
142.0,https://insights.blackcoffer.com/big-data-analytics-to-bring-transparency-and-good-governance/,34,16,0.35999999280000017,0.00859106529062009,26,0.26140155728587317,10.504560622914349,26,235,899,1.8264738598442714,0,6.473859844271413
143.0,https://insights.blackcoffer.com/how-political-leaders-will-shape-tomorrow-using-big-data-analytics/,28,13,0.3658536496133256,0.00526450950112166,32,0.22496025437201908,12.889984101748809,32,283,1258,1.782193958664547,0,6.1907790143084265
144.0,https://insights.blackcoffer.com/big-data-and-analytics-to-help-form-political-leaders-win-election/,14,23,-0.24324323666910172,0.0060103963602972064,19,0.2588116817724068,7.703524672708963,19,257,993,1.7613293051359518,0,6.19939577039275
145.0,https://insights.blackcoffer.com/the-emergence-of-data-analytics/,3,5,-0.24999996875000394,0.0022484541871139814,19,0.2715827338129496,7.7086330935251794,19,151,556,1.8758992805755397,0,6.399280575539568
146.0,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies-2/,31,16,0.31914892937981004,0.0047924951560321715,20,0.2315989847715736,8.092639593908629,20,365,1576,1.774746192893401,0,6.222715736040609
147.0,https://insights.blackcoffer.com/the-prospective-recipe-of-success-in-the-age-of-analytics/,17,18,-0.028571427755102068,0.004350528277893035,20,0.22477064220183487,8.089908256880735,20,294,1308,1.7224770642201834,0,6.150611620795107
148.0,https://insights.blackcoffer.com/using-people-analytics-to-drive-business-performance/,9,9,0.0,0.0042184204349148295,22,0.2095890410958904,8.883835616438356,22,153,730,1.7301369863013698,0,5.845205479452055
149.0,https://insights.blackcoffer.com/how-artificial-intelligence-can-deliver-real-value-to-companies/,18,31,-0.2653061170345691,0.006599326598437801,19,0.2138157894736842,7.685526315789474,19,260,1216,1.78125,0,6.106085526315789
150.0,https://insights.blackcoffer.com/big-data-analytics-through-iot-in-oil-and-gas-industry/,24,44,-0.2941176427335641,0.006367637418637734,24,0.24300178677784395,9.697200714711137,24,408,1679,1.799285288862418,0,6.360333531864205
151.0,https://insights.blackcoffer.com/how-big-data-and-analytics-is-helping-marketing-leaders/,23,9,0.4374999863281255,0.00427750300704752,17,0.255050505050505,6.902020202020203,17,303,1188,1.8156565656565657,0,6.297138047138047
152.0,https://insights.blackcoffer.com/what-analytics-outsourcing-engagement-model-is-right-for-you/,26,3,0.7931034209274682,0.004688005172213384,22,0.24871531346351491,8.899486125385407,22,242,973,1.8119218910585817,0,6.3576567317574515
153.0,https://insights.blackcoffer.com/big-data-analytics-solving-problems-banking-and-finance-industry/,16,14,0.06666666444444451,0.0048851978497174405,19,0.22759315206445116,7.69103726082578,19,226,993,1.756294058408862,0,6.18429003021148
154.0,https://insights.blackcoffer.com/analytics-healthcare-industry/,19,20,-0.025641024983563465,0.0058823529402892375,21,0.26995073891625615,8.507980295566503,21,274,1015,1.8798029556650246,0,6.532019704433497
155.0,https://insights.blackcoffer.com/business-analytics-textile-industry/,24,3,0.7777777489711944,0.0032608695648235664,39,0.26986624704956724,15.70794649881983,39,343,1271,1.8512981904012589,0,6.514555468135327
156.0,https://insights.blackcoffer.com/big-data-marketing-reality/,23,7,0.5333333155555561,0.004859873642497996,22,0.20672601384767555,8.882690405539071,22,209,1011,1.7289812067260137,0,6.105835806132542
157.0,https://insights.blackcoffer.com/understanding-millennial-market/,8,6,0.14285713265306196,0.0036213140187218535,28,0.2306451612903226,11.29225806451613,28,143,620,1.8419354838709678,0,6.235483870967742
158.0,https://insights.blackcoffer.com/analytics-helping-fashion-e-tailers-develop-markets-developing-countries/,10,3,0.5384614970414233,0.002820568452414717,20,0.24258760107816713,8.097035040431267,20,180,742,1.7884097035040432,0,6.211590296495957
159.0,https://insights.blackcoffer.com/big-data-analytics-change-healthcare-developing-countries/,26,10,0.44444443209876583,0.006793734665636208,27,0.27060270602706027,10.908241082410825,27,220,813,1.8880688806888068,0,6.517835178351784
160.0,https://insights.blackcoffer.com/big-data-analytics-help-voters-know-political-leaders/,11,7,0.2222222098765439,0.0038063015428618516,27,0.21755253399258342,10.887021013597035,27,176,809,1.6946847960444993,0,5.84548825710754
161.0,https://insights.blackcoffer.com/digital-transformation-oil-gas/,9,15,-0.24999998958333375,0.0053392658497576715,27,0.2832369942196532,10.913294797687861,27,196,692,1.8497109826589595,0,6.495664739884393
162.0,https://insights.blackcoffer.com/data-analytics-reduce-cost-production/,21,9,0.3999999866666671,0.005996402157506215,33,0.21912832929782083,13.28765133171913,33,181,826,1.7409200968523002,0,6.056900726392252
163.0,https://insights.blackcoffer.com/gaining-insights-internal-data-retail/,18,5,0.5652173667296797,0.0057687484309584276,24,0.260655737704918,9.704262295081968,24,159,610,1.842622950819672,0,6.536065573770492
164.0,https://insights.blackcoffer.com/role-big-data-cyber-security/,12,31,-0.44186045484045455,0.008078151416855504,26,0.293213828425096,10.517285531370039,26,229,781,1.974391805377721,0,6.815620998719591
165.0,https://insights.blackcoffer.com/role-big-data-healthcare/,33,49,-0.19512194883997624,0.010055180869398507,22,0.2985938792390405,8.919437551695616,22,361,1209,1.9859387923904053,0,6.745244003308519
166.0,https://insights.blackcoffer.com/data-driven-dashboards/,6,2,0.4999999375000079,0.0013922728852432521,21,0.26673866090712745,8.506695464362851,21,247,926,1.8401727861771058,0,6.205183585313175
167.0,https://insights.blackcoffer.com/role-big-data-academia/,18,40,-0.3793103382877528,0.006138865367682169,21,0.22769028871391075,8.491076115485566,21,347,1524,1.7926509186351707,0,6.199475065616798
168.0,https://insights.blackcoffer.com/sales-forecasting-in-retail/,21,15,0.16666666203703717,0.005616224648109793,26,0.2641315519013361,10.505652620760536,26,257,973,1.8324768756423433,0,6.5878725590955804
169.0,https://insights.blackcoffer.com/detect-data-exfiltration-over-the-network/,4,49,-0.8490565877536493,0.008189122372035056,18,0.26021934197407776,7.304087736789632,18,261,1003,1.880358923230309,0,6.452642073778664
170.0,https://insights.blackcoffer.com/data-exfiltration/,4,10,-0.42857139795918586,0.003909522478662518,21,0.22666666666666666,8.490666666666668,21,136,600,1.775,0,5.968333333333334
171.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,6,9,-0.19999998666666757,0.003100454732720038,34,0.2020460358056266,13.680818414322253,34,158,782,1.7442455242966752,0,6.186700767263427
